Price,PriceTarget,MACD,TradePrice,trade_volume,b1,a1,bq1,aq1,Spread
270.145,270.145,-0.006880322487965328,270.18,2.53920344,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.145,-0.007139913385428693,270.18,4.06207907,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.145,-0.007081306575346729,270.15,8.29145721,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.145,-0.006792178563319623,270.15,55.7942519,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.145,-0.006342025462386219,270.15,2.0,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.145,-0.005785493000923567,270.13,5.0,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.145,-0.005165135366821945,270.12,0.1,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.145,-0.004513697270268226,270.12,1.0,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.135,-0.003855998332736088,270.12,32.6289481,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.135,-0.0032104860856058074,270.12,3.01486828,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.135,-0.002590513090354629,270.12,2.09963908,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.135,-0.0020053846480956525,270.12,10.58767165,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.145,270.135,-0.0014612159740047181,270.12,38.82527771,270.11,270.18,1.3071416999999999,16.12702815,0.06999999999999318
270.135,270.135,-0.0016776304633756497,270.12,38.82527771,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,-0.0017054988605503408,270.12,2.84359518,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,-0.0015975958461112647,270.11,0.05309706,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,-0.0013955872364100896,270.11,0.15450294,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,-0.001132083980617214,270.11,1.0,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,-0.0008323421166941229,270.11,0.0995417,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,-0.0005156672563097417,270.1,1.0,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,-0.00019657271791207083,270.1,0.86672888,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,0.00011426752372063059,270.1,0.13327112,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.135,0.00040923658522162495,270.1,1.87582313,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.13,0.0006831342518008928,270.1,8.12417687,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.13,0.0009326542357030237,270.1,1.0,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.13,0.001155958929214735,270.1,0.01,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.13,0.001352334796151101,270.1,1.0,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.135,270.13,0.0015219143340384315,270.1,4.1924349,270.09,270.18,11.2,16.12702815,0.09000000000003183
270.13,270.13,0.0013067842718982618,270.1,4.1924349,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0011844333840505773,270.1,5.02018288,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.001130056501821664,270.1,5.02219019,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0011240560922090165,270.1,0.91368521,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0011510768140618136,270.1,0.18690475,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.001199206906427176,270.09,3.0,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.001259318769905292,270.09,0.869325,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.001324525563789575,270.09,7.330675,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.001389734391228842,270.08,0.5,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0014512798043702438,270.07,1.95781033,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0015066240109907585,270.07,3.04218967,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0015541123943137057,270.07,2.98931182,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0015927748301867752,270.07,0.48125337,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0016221648561911906,270.07,0.52943481,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0016422300657569769,270.06,0.265,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0016532082065184826,270.05,1.0,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0016555443875979192,270.05,0.5,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0016498255770489969,270.05,3.19226204,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.13,0.0016367292189594946,270.05,2.36313807,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.07500000000005,0.001616983343689178,270.05,1.30789797,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.07500000000005,0.0015913359968888702,270.09,2.43,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.07500000000005,0.0015605321919058813,270.1,8.06343,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.07500000000005,0.001525296906733135,270.05,1.83751277,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.13,270.07500000000005,0.0014863229076097174,270.05,2.65203995,270.08,270.18,0.5,16.12702815,0.10000000000002274
270.07500000000005,270.07500000000005,-0.0025039276472799974,270.05,2.65203995,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.00520195938129138,270.07,0.18732456,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.006896793298821177,270.05,3.08967229,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.007822305440683627,270.05,1.3268572,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.008166901641614998,270.05,9.51962394,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.008081575656094128,270.05,1.76000494,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.007686612863814514,270.05,2.19496193,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.007077160025248046,270.05,10.329287800000001,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.006327846382756736,270.05,3.4267411,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.0054966117670777505,270.05,1.1282243,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.004627872411580861,270.05,0.8717756999999999,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.0037551341600208666,270.05,0.1,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.0029031450652028043,270.05,5.06756706,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.0020896644937734975,270.09,0.1,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.07500000000005,-0.001326913332818834,270.05,11.14651043,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.085,-0.0006227593697727546,270.05,3.75067946,270.05,270.1,14.93243294,44.48739904,0.05000000000001137
270.07500000000005,270.085,1.8316927200109218e-05,270.05,3.75067946,270.05,270.1,0.03524305,44.48739904,0.05000000000001137
270.07500000000005,270.085,0.0005944384313595584,270.08,17.79373703,270.05,270.1,0.03524305,44.48739904,0.05000000000001137
270.07500000000005,270.085,0.0011056976225363151,270.08,8.28877005,270.05,270.1,0.03524305,44.48739904,0.05000000000001137
270.07500000000005,270.085,0.0015536467703142244,270.09,0.21705404,270.05,270.1,0.03524305,44.48739904,0.05000000000001137
270.085,270.085,0.0026588182654991802,270.09,0.21705404,270.08,270.09,4.10525438,0.99294596,0.009999999999990905
270.085,270.085,0.0034711925726611404,270.09,0.21705404,270.08,270.09,0.18779397,17.11997411,0.009999999999990905
270.085,270.085,0.004047229639726211,270.08,0.18779397,270.08,270.09,0.18779397,17.11997411,0.009999999999990905
270.085,270.085,0.004433625758842154,270.05,0.03524305,270.08,270.09,0.18779397,17.11997411,0.009999999999990905
270.085,270.085,0.004668918684779089,270.04,8.73697491,270.08,270.09,0.18779397,17.11997411,0.009999999999990905
270.085,270.085,0.004784835860542276,270.08,1.22625055,270.08,270.09,0.18779397,17.11997411,0.009999999999990905
270.085,270.085,0.004807426241764985,270.08,1.22625055,270.08,270.09,28.77371686,17.12702815,0.009999999999990905
270.085,270.085,0.004758009886282114,270.08,1.22625055,270.08,270.09,28.77374945,17.12702815,0.009999999999990905
270.085,270.085,0.004653974133597393,270.08,0.3,270.08,270.09,28.77374945,17.12702815,0.009999999999990905
270.085,270.08,0.004509440687657549,270.08,4.38882636,270.08,270.09,28.77374945,17.12702815,0.009999999999990905
270.085,270.08,0.004335824104612256,270.08,0.02409224,270.08,270.09,28.77374945,17.12702815,0.009999999999990905
270.085,270.08,0.004142298972522569,270.08,0.16416535,270.08,270.09,28.77374945,17.12702815,0.009999999999990905
270.085,270.08,0.003936190352215311,270.08,0.16416535,270.08,270.09,29.9999665,17.12702815,0.009999999999990905
270.085,270.08,0.0037232997568929695,270.08,2.02849055,270.08,270.09,29.9999665,17.12702815,0.009999999999990905
270.08,270.08,0.003149206148876642,270.08,2.02849055,270.07,270.09,6.17995826,17.12702815,0.01999999999998181
270.08,270.085,0.002694118832524652,270.07,5.05802128,270.07,270.09,6.17995826,17.12702815,0.01999999999998181
270.08,270.085,0.002334397285364405,270.07,1.12193698,270.07,270.09,6.17995826,17.12702815,0.01999999999998181
270.08,270.085,0.002050738838230609,270.04,2.80401174,270.07,270.09,6.17995826,17.12702815,0.01999999999998181
270.08,270.085,0.0018274288085494373,270.09,1.0,270.07,270.09,6.17995826,17.12702815,0.01999999999998181
270.08,270.085,0.0016517151678761212,270.08,10.75256021,270.07,270.09,6.17995826,17.12702815,0.01999999999998181
270.085,270.085,0.001872259757275922,270.08,10.75256021,270.08,270.09,17.31894924,16.62702815,0.009999999999990905
270.085,270.085,0.0020040740647311096,270.08,0.1,270.08,270.09,17.31894924,16.62702815,0.009999999999990905
270.085,270.045,0.0020668322634870722,270.07,0.18870208,270.08,270.09,17.31894924,16.62702815,0.009999999999990905
270.085,270.045,0.0020765391482026646,270.04,0.71129792,270.08,270.09,17.31894924,16.62702815,0.009999999999990905
270.085,270.045,0.0020461618943333833,270.04,16.4,270.08,270.09,17.31894924,16.62702815,0.009999999999990905
270.085,270.045,0.0019861576787826313,270.04,1.13726484,270.08,270.09,17.31894924,16.62702815,0.009999999999990905
270.085,270.045,0.0019049138945130125,270.04,13.01459935,270.08,270.09,17.31894924,16.62702815,0.009999999999990905
270.045,270.045,-0.0010626695513515213,270.04,13.01459935,270.04,270.05,33.92145124,1.1,0.009999999999990905
270.045,270.045,-0.00309780464177168,270.04,12.07980992,270.04,270.05,33.92145124,1.1,0.009999999999990905
270.045,270.045,-0.004406975070134262,270.04,12.07980992,270.04,270.05,21.84164132,1.1,0.009999999999990905
270.045,270.045,-0.005157451061738727,270.04,1.46704737,270.04,270.05,21.84164132,1.1,0.009999999999990905
270.045,270.045,-0.005484151611577164,270.04,1.46704737,270.04,270.05,20.56376959,1.1,0.009999999999990905
270.045,270.045,-0.005495361777261389,270.04,8.8050104,270.04,270.05,20.56376959,1.1,0.009999999999990905
270.045,270.045,-0.005277490560092878,270.04,8.8050104,270.04,270.05,11.75875919,16.72702815,0.009999999999990905
270.045,270.045,-0.0048990253881153285,270.05,1.1,270.04,270.05,11.75875919,16.72702815,0.009999999999990905
270.045,270.03999999999996,-0.004413814342294131,270.05,10.66458237,270.04,270.05,11.75875919,16.72702815,0.009999999999990905
270.045,270.045,-0.0038637863055049444,270.05,10.66458237,270.04,270.05,11.75875919,0.55,0.009999999999990905
270.045,270.045,-0.003281201561936623,270.04,11.56958355,270.04,270.05,11.75875919,0.55,0.009999999999990905
270.045,270.045,-0.002690510507757666,270.04,0.18917564,270.04,270.05,11.75875919,0.55,0.009999999999990905
270.045,270.045,-0.00210988562152482,270.03,0.02397737,270.04,270.05,11.75875919,0.55,0.009999999999990905
270.03999999999996,270.045,-0.0019114551978733803,270.03,0.02397737,270.03,270.05,41.28802263,0.55,0.020000000000038654
270.045,270.045,-0.0012687264444119026,270.03,0.02397737,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,-0.0006907472187640627,270.05,0.01,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,-0.00017608017886223438,270.04,0.1,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.0002777218887927771,270.04,1.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.0006738095603783002,270.03,0.07602263,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.0010157946133599084,270.03,5.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.0013075604386651295,270.03,34.211999999999996,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.0015531152652750293,270.03,1.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.0017564801129796442,270.03,1.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.001921604794495037,270.03,10.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.0020523064570720072,270.02,5.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.045,0.00215222612948729,270.02,5.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.015,0.0022247995525999133,270.02,1.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.015,0.002273239246443055,270.02,22.93195236,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.015,0.0023005253268085024,270.02,1.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.015,0.002309403049132187,270.02,1.0,270.04,270.05,1.1,0.55,0.009999999999990905
270.045,270.015,0.002302385442653279,270.01,11.68002501,270.04,270.05,1.1,0.55,0.009999999999990905
270.015,270.015,0.0001279142687810467,270.01,11.68002501,270.01,270.02,456.22055717,0.53187783,0.009999999999990905
270.015,270.015,-0.0013518050316107368,270.02,0.01812217,270.01,270.02,456.22055717,0.53187783,0.009999999999990905
270.015,270.015,-0.0022928785589119522,270.02,0.01812217,270.01,270.02,456.22055717,0.53187783,0.009999999999990905
270.015,270.015,-0.002821496236062894,270.02,0.01812217,270.01,270.02,486.22052993,0.51375566,0.009999999999990905
270.015,270.015,-0.00303919670788246,270.01,8.31997499,270.01,270.02,486.22052993,0.51375566,0.009999999999990905
270.015,270.015,-0.003027250649934467,270.01,0.38,270.01,270.02,486.22052993,0.51375566,0.009999999999990905
270.015,270.015,-0.002850305673654606,270.01,0.1,270.01,270.02,486.22052993,0.51375566,0.009999999999990905
270.015,270.015,-0.0025594132028696846,270.01,2.0,270.01,270.02,486.22052993,0.51375566,0.009999999999990905
270.015,270.015,-0.002194538469021415,270.01,89.20002501,270.01,270.02,486.22052993,0.51375566,0.009999999999990905
270.015,270.015,-0.0017866385832003059,270.02,3.692e-05,270.01,270.02,486.22052993,0.51375566,0.009999999999990905
270.015,270.015,-0.0013593800031370517,270.02,3.692e-05,270.01,270.02,386.22052993,0.51371874,0.009999999999990905
270.015,270.015,-0.0009305552332693461,270.01,0.34588342,270.01,270.02,386.22052993,0.51371874,0.009999999999990905
270.015,270.015,-0.0005132489347223212,270.01,0.34588342,270.01,270.02,441.42813651,0.51371874,0.009999999999990905
270.015,270.015,-0.00011679549296414286,270.01,0.34588342,270.01,270.02,451.42813651,34.98653108,0.009999999999990905
270.015,270.015,0.0002524367451426576,270.01,0.34588342,270.01,270.02,422.42817077,40.98653108,0.009999999999990905
270.015,270.015,0.0005904050981283913,270.02,0.1,270.01,270.02,422.42817077,40.98653108,0.009999999999990905
270.015,270.015,0.0008948714020325273,270.02,0.41371874,270.01,270.02,422.42817077,40.98653108,0.009999999999990905
270.015,270.015,0.0011649795054145835,270.02,14.94232526,270.01,270.02,422.42817077,40.98653108,0.009999999999990905
270.015,270.015,0.001400914226454707,270.02,14.94232526,270.01,270.02,422.42817077,25.80048708,0.009999999999990905
270.015,270.015,0.0016036274467370343,270.02,14.94232526,270.01,270.02,452.42813651,6.27,0.009999999999990905
270.015,270.015,0.0017746194121238358,270.02,14.94232526,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.001915765313680073,270.02,6.0,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.00202917890460144,270.02,0.27,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.002117106311243135,270.02,7.901,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.002181844372789503,270.02,50.0,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.002225678824834568,270.03,8.6073,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.0022508384599306567,270.05,1.20601577,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.0022594620821931467,270.05,5.0,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.0022535756400248377,270.06,1.5,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.0022350773943645196,270.06,9.92583355,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.015,0.002205729370980786,270.09,15.0,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.135,0.0021671536727294327,270.1,44.47739904,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.135,0.002120832495287236,270.1,0.01,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.135,0.0020681109135715697,270.1,1.0,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.135,0.0020102016887604563,270.17,0.2,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.015,270.135,0.0019481914980863883,270.18,0.35200000000000004,270.01,270.02,452.42813651,16.56473696,0.009999999999990905
270.135,270.135,0.010498432550062648,270.18,0.35200000000000004,270.07,270.2,29.99996574,33.82707221,0.12999999999999545
270.135,270.155,0.016221238192819162,270.19,3.3,270.07,270.2,29.99996574,33.82707221,0.12999999999999545
270.135,270.155,0.019749245595803353,270.2,53.65045164,270.07,270.2,29.99996574,33.82707221,0.12999999999999545
270.135,270.155,0.021594557997598813,270.01,22.0,270.07,270.2,29.99996574,33.82707221,0.12999999999999545
270.135,270.155,0.022169863747494446,270.03,13.19105243,270.07,270.2,29.99996574,33.82707221,0.12999999999999545
270.135,270.155,0.021806029850171854,270.07,1.0,270.07,270.2,29.99996574,33.82707221,0.12999999999999545
270.155,270.155,0.022202638854606355,270.07,1.0,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.155,0.021661602697623718,270.2,23.30362723,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.155,0.020451984735641762,270.2,1.51344498,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.155,0.018786221276786634,270.2,0.01,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.175,0.016830560529532242,270.21,1.00019359,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.175,0.014713707751838136,270.22,1.5,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.175,0.012533972468521722,270.23,0.368,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.175,0.01036516603428304,270.24,2.61467005,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.155,270.175,0.008261457764866077,270.12,7.62923304,270.11,270.2,222.69,24.82707221,0.08999999999997499
270.175,270.175,0.0076972615810146465,270.12,7.62923304,270.11,270.24,222.69,40.38532995,0.12999999999999545
